,term,score
3854,directing,0.0
3855,direct,0.0
3856,determination,0.0
3857,dione,0.0
3858,dint,0.0
3859,dinner,0.0
3860,dined,0.0
3861,dine,0.0
3862,diminution,0.0
3863,diminishes,0.0
3864,diminish,0.0
3865,dimension,0.0
3866,dilucidatio,0.0
3867,disappointment,0.0
3868,disapproved,0.0
3869,disaster,0.0
3870,disastrous,0.0
3871,discredit,0.0
3872,discovery,0.0
3873,discovers,0.0
3874,discovering,0.0
3875,discoverer,0.0
3876,discovered,0.0
3877,discover,0.0
3878,discourse,0.0
3879,discouraging,0.0
3880,discord,0.0
3881,discontinued,0.0
3882,discontent,0.0
3883,disclaimed,0.0
3884,discipline,0.0
3885,disciple,0.0
3886,discernment,0.0
3887,discerning,0.0
3888,discerned,0.0
3889,discern,0.0
3890,discard,0.0
3891,disbelieved,0.0
3892,diligence,0.0
3893,dijudicatoria,0.0
3894,dijon,0.0
3895,diagonal,0.0
3896,devoutness,0.0
3897,devotion,0.0
3898,devoted,0.0
3899,devote,0.0
3900,devised,0.0
3901,devilish,0.0
3902,device,0.0
3903,deviation,0.0
3904,deviating,0.0
3905,deviate,0.0
3906,develops,0.0
3907,development,0.0
3908,developing,0.0
3909,developed,0.0
3910,develop,0.0
3911,deutsches,0.0
3912,detract,0.0
3913,deters,0.0
3914,deterrent,0.0
3915,determinism,0.0
3916,determining,0.0
3917,dewy,0.0
3918,dialectic,0.0
3919,dignity,0.0
3920,dialectical,0.0
3921,digested,0.0
3922,diffused,0.0
3923,difficulty,0.0
3924,difficult,0.0
3925,differs,0.0
3926,differing,0.0
3927,different,0.0
3928,difference,0.0
3929,differed,0.0
3930,differ,0.0
3931,diesis,0.0
3932,diese,0.0
3933,died,0.0
3934,die,0.0
3935,dictet,0.0
3936,dictatorially,0.0
3937,dictator,0.0
3938,dictation,0.0
3939,dictated,0.0
3940,dictate,0.0
3941,dialogue,0.0
3942,deliberation,0.0
3943,delaunay,0.0
3944,cool,0.0
3945,credit,0.0
3946,criticises,0.0
3947,criticised,0.0
3948,criticise,0.0
3949,critically,0.0
3950,critical,0.0
3951,critic,0.0
3952,criterion,0.0
3953,criminal,0.0
3954,crime,0.0
3955,cried,0.0
3956,credential,0.0
3957,cp,0.0
3958,crede,0.0
3959,creature,0.0
3960,creator,0.0
3961,creation,0.0
3962,creating,0.0
3963,creates,0.0
3964,created,0.0
3965,create,0.0
3966,crawford,0.0
3967,cramer,0.0
3968,criticising,0.0
3969,criticism,0.0
3970,critique,0.0
3971,crooked,0.0
3972,cunning,0.0
3973,cumberland,0.0
3974,culture,0.0
3975,cultivation,0.0
3976,cultivating,0.0
3977,cultivates,0.0
3978,cultivated,0.0
3979,cultivate,0.0
3980,culpable,0.0
3981,culpa,0.0
3982,cudworths,0.0
3983,cube,0.0
3984,cry,0.0
3985,crusius,0.0
3986,crush,0.0
3987,cruelty,0.0
3988,crude,0.0
3989,crucial,0.0
3990,crowning,0.0
3991,crowding,0.0
3992,crowd,0.0
3993,cr,0.0
3994,cover,0.0
3995,dejected,0.0
3996,correcting,0.0
3997,corrupted,0.0
3998,corrupt,0.0
3999,corresponds,0.0
4000,corresponding,0.0
4001,correspondence,0.0
4002,correspond,0.0
4003,corrects,0.0
4004,correctness,0.0
4005,correctly,0.0
4006,correction,0.0
4007,corrected,0.0
4008,courtesy,0.0
4009,correct,0.0
4010,corporalis,0.0
4011,corollary,0.0
4012,copy,0.0
4013,coordinate,0.0
4014,cooperation,0.0
4015,cooperate,0.0
4016,coolness,0.0
4017,cooling,0.0
4018,cooler,0.0
4019,corrupting,0.0
4020,corruptio,0.0
4021,corruption,0.0
4022,corrupts,0.0
4023,court,0.0
4024,course,0.0
4025,courage,0.0
4026,couple,0.0
4027,country,0.0
4028,countless,0.0
4029,counterwork,0.0
4030,counterpoise,0.0
4031,counterpart,0.0
4032,counteracts,0.0
4033,counteract,0.0
4034,counter,0.0
4035,countenance,0.0
4036,count,0.0
4037,counsellor,0.0
4038,counselled,0.0
4039,counsel,0.0
4040,cough,0.0
4041,cost,0.0
4042,cosmos,0.0
4043,cosmological,0.0
4044,cup,0.0
4045,curiosity,0.0
4046,curious,0.0
4047,deduced,0.0
4048,defect,0.0
4049,defeat,0.0
4050,default,0.0
4051,deeply,0.0
4052,deeper,0.0
4053,deep,0.0
4054,deed,0.0
4055,deduction,0.0
4056,deductio,0.0
4057,deducing,0.0
4058,deduce,0.0
4059,currency,0.0
4060,dedicated,0.0
4061,decrying,0.0
4062,decry,0.0
4063,decried,0.0
4064,declined,0.0
4065,decline,0.0
4066,declaring,0.0
4067,declares,0.0
4068,declared,0.0
4069,declare,0.0
4070,defectible,0.0
4071,defective,0.0
4072,defectus,0.0
4073,defence,0.0
4074,deity,0.0
4075,degree,0.0
4076,degraded,0.0
4077,degrade,0.0
4078,degradation,0.0
4079,degenerated,0.0
4080,degenerate,0.0
4081,definition,0.0
4082,definitio,0.0
4083,definiteness,0.0
4084,definitely,0.0
4085,definite,0.0
4086,defining,0.0
4087,defines,0.0
4088,defined,0.0
4089,define,0.0
4090,deference,0.0
4091,defensive,0.0
4092,defending,0.0
4093,defended,0.0
4094,defend,0.0
4095,declaration,0.0
4096,decked,0.0
4097,decisive,0.0
4098,dead,0.0
4099,david,0.0
4100,daturos,0.0
4101,datum,0.0
4102,data,0.0
4103,daseyns,0.0
4104,darkness,0.0
4105,dare,0.0
4106,dann,0.0
4107,dangerous,0.0
4108,danger,0.0
4109,damage,0.0
4110,dally,0.0
4111,dalembert,0.0
4112,daily,0.0
4113,dabble,0.0
4114,da,0.0
4115,cœnam,0.0
4116,cynic,0.0
4117,cut,0.0
4118,custom,0.0
4119,current,0.0
4120,day,0.0
4121,deadness,0.0
4122,decision,0.0
4123,deal,0.0
4124,deciding,0.0
4125,decides,0.0
4126,decided,0.0
4127,decide,0.0
4128,deceptive,0.0
4129,deception,0.0
4130,deceiving,0.0
4131,deceives,0.0
4132,deceive,0.0
4133,deceitfully,0.0
4134,deceitful,0.0
4135,debt,0.0
4136,debitum,0.0
4137,debiti,0.0
4138,debate,0.0
4139,debatable,0.0
4140,death,0.0
4141,dearest,0.0
4142,dear,0.0
4143,dealing,0.0
4144,dealer,0.0
4145,characterisation,0.0
4146,chapter,0.0
4147,late,0.0
4148,analysing,0.0
4149,anfangsgrunde,0.0
4150,anecdote,0.0
4151,androïde,0.0
4152,ancient,0.0
4153,anaxagoras,0.0
4154,analytically,0.0
4155,analytical,0.0
4156,analytic,0.0
4157,analyst,0.0
4158,analysis,0.0
4159,analysed,0.0
4160,amongst,0.0
4161,analyse,0.0
4162,analogy,0.0
4163,analogue,0.0
4164,analogous,0.0
4165,amusingly,0.0
4166,amusing,0.0
4167,amusement,0.0
4168,amputation,0.0
4169,amounted,0.0
4170,amount,0.0
4171,anfangsgründe,0.0
4172,angel,0.0
4173,anger,0.0
4174,anguish,0.0
4175,annually,0.0
4176,annual,0.0
4177,annuaire,0.0
4178,annoying,0.0
4179,annoyed,0.0
4180,announcing,0.0
4181,announces,0.0
4182,announced,0.0
4183,annihilating,0.0
4184,annihilates,0.0
4185,annihilate,0.0
4186,annexed,0.0
4187,anne,0.0
4188,anlage,0.0
4189,animus,0.0
4190,animi,0.0
4191,animated,0.0
4192,animam,0.0
4193,animality,0.0
4194,animal,0.0
4195,anhang,0.0
4196,amor,0.0
4197,amidst,0.0
4198,aim,0.0
4199,alleviating,0.0
4200,allowance,0.0
4201,allowable,0.0
4202,allow,0.0
4203,allotment,0.0
4204,allot,0.0
4205,allobliging,0.0
4206,allied,0.0
4207,allgood,0.0
4208,allgemeines,0.0
4209,allgemeinem,0.0
4210,alleging,0.0
4211,amid,0.0
4212,alleged,0.0
4213,allege,0.0
4214,allegation,0.0
4215,alkali,0.0
4216,alike,0.0
4217,alget,0.0
4218,alarm,0.0
4219,ala,0.0
4220,al,0.0
4221,air,0.0
4222,allowed,0.0
4223,allowing,0.0
4224,allows,0.0
4225,alloyed,0.0
4226,amiable,0.0
4227,american,0.0
4228,america,0.0
4229,ambiguous,0.0
4230,ambiguity,0.0
4231,ambiguae,0.0
4232,amazement,0.0
4233,altogether,0.0
4234,alterius,0.0
4235,altered,0.0
4236,along,0.0
4237,almsgiving,0.0
4238,alms,0.0
4239,almost,0.0
4240,ally,0.0
4241,allwise,0.0
4242,allusion,0.0
4243,allurement,0.0
4244,alluded,0.0
4245,allseeing,0.0
4246,allpowerful,0.0
4247,annuls,0.0
4248,anonymous,0.0
4249,anonymously,0.0
4250,approaching,0.0
4251,april,0.0
4252,approximation,0.0
4253,approximate,0.0
4254,approving,0.0
4255,approves,0.0
4256,approved,0.0
4257,approval,0.0
4258,appropriated,0.0
4259,appropriate,0.0
4260,approbation,0.0
4261,approach,0.0
4262,answer,0.0
4263,apprehension,0.0
4264,apprehends,0.0
4265,apprehending,0.0
4266,apprehended,0.0
4267,appreciation,0.0
4268,appreciated,0.0
4269,appreciate,0.0
4270,appointment,0.0
4271,appointing,0.0
4272,appointed,0.0
4273,apt,0.0
4274,aptness,0.0
4275,aquam,0.0
4276,arago,0.0
4277,armoury,0.0
4278,armed,0.0
4279,arm,0.0
4280,aristotle,0.0
4281,arising,0.0
4282,arises,0.0
4283,arisen,0.0
4284,argument,0.0
4285,arguing,0.0
4286,argues,0.0
4287,argued,0.0
4288,argue,0.0
4289,architectonic,0.0
4290,architect,0.0
4291,archetypal,0.0
4292,archetypa,0.0
4293,arbitrium,0.0
4294,arbitrary,0.0
4295,arbitrarily,0.0
4296,arbiter,0.0
4297,aragos,0.0
4298,applying,0.0
4299,apply,0.0
4300,applies,0.0
4301,anything,0.0
4302,anybody,0.0
4303,anxiously,0.0
4304,anxious,0.0
4305,anxiety,0.0
4306,antipode,0.0
4307,antipathy,0.0
4308,antinomy,0.0
4309,anticipated,0.0
4310,anthroponomy,0.0
4311,anthropomorphism,0.0
4312,anthropomorphically,0.0
4313,anthropomorphic,0.0
4314,anthropology,0.0
4315,anthropologie,0.0
4316,anthropological,0.0
4317,antecedently,0.0
4318,antecedent,0.0
4319,ante,0.0
4320,antagonism,0.0
4321,answering,0.0
4322,answered,0.0
4323,anyone,0.0
4324,apart,0.0
4325,applied,0.0
4326,apathy,0.0
4327,application,0.0
4328,applicability,0.0
4329,applause,0.0
4330,appetitive,0.0
4331,appetite,0.0
4332,appetimus,0.0
4333,appertains,0.0
4334,appertaining,0.0
4335,appertain,0.0
4336,appendix,0.0
4337,appended,0.0
4338,appears,0.0
4339,appeared,0.0
4340,appearance,0.0
4341,appeal,0.0
4342,apparently,0.0
4343,apparent,0.0
4344,apostle,0.0
4345,apophthegms,0.0
4346,apodictically,0.0
4347,apodictic,0.0
4348,aimed,0.0
4349,aid,0.0
4350,arouse,0.0
4351,according,0.0
4352,accurate,0.0
4353,accuracy,0.0
4354,accumulate,0.0
4355,accruing,0.0
4356,accrue,0.0
4357,accredit,0.0
4358,accounting,0.0
4359,accountable,0.0
4360,accountability,0.0
4361,account,0.0
4362,accordant,0.0
4363,accommodation,0.0
4364,accordance,0.0
4365,accord,0.0
4366,accomplishment,0.0
4367,accomplishes,0.0
4368,accomplished,0.0
4369,accomplish,0.0
4370,accompanying,0.0
4371,accompany,0.0
4372,accompaniment,0.0
4373,accompanies,0.0
4374,accurately,0.0
4375,accusation,0.0
4376,accuse,0.0
4377,accused,0.0
4378,activity,0.0
4379,actively,0.0
4380,active,0.0
4381,actio,0.0
4382,acted,0.0
4383,acquittal,0.0
4384,acquisition,0.0
4385,acquiring,0.0
4386,acquires,0.0
4387,acquired,0.0
4388,acquiesce,0.0
4389,acquainted,0.0
4390,acquaintance,0.0
4391,acknowledges,0.0
4392,acknowledged,0.0
4393,acknowledge,0.0
4394,acid,0.0
4395,achievement,0.0
4396,achieve,0.0
4397,accustomed,0.0
4398,accuser,0.0
4399,accompanied,0.0
4400,accommodated,0.0
4401,agrees,0.0
4402,abolishes,0.0
4403,abstine,0.0
4404,abstained,0.0
4405,absorption,0.0
4406,absorbed,0.0
4407,absolute,0.0
4408,absent,0.0
4409,absence,0.0
4410,abovementioned,0.0
4411,abound,0.0
4412,abominable,0.0
4413,abolish,0.0
4414,accommodate,0.0
4415,abjecta,0.0
4416,ability,0.0
4417,abide,0.0
4418,abhorrence,0.0
4419,abend,0.0
4420,abbott,0.0
4421,abandoned,0.0
4422,abandon,0.0
4423,0th,0.0
4424,00000,0.0
4425,abstinence,0.0
4426,abstract,0.0
4427,abstracting,0.0
4428,abstraction,0.0
4429,accidentally,0.0
4430,accidental,0.0
4431,accident,0.0
4432,accession,0.0
4433,access,0.0
4434,accepts,0.0
4435,accepted,0.0
4436,acceptation,0.0
4437,acceptance,0.0
4438,accept,0.0
4439,accelerated,0.0
4440,academy,0.0
4441,academical,0.0
4442,academic,0.0
4443,abyss,0.0
4444,abuse,0.0
4445,abth,0.0
4446,absurdity,0.0
4447,absurd,0.0
4448,abstracto,0.0
4449,abstractly,0.0
4450,actor,0.0
4451,actual,0.0
4452,actuality,0.0
4453,adventuring,0.0
4454,affect,0.0
4455,affair,0.0
4456,aetas,0.0
4457,aesthetic,0.0
4458,advocate,0.0
4459,advises,0.0
4460,advised,0.0
4461,advisable,0.0
4462,advice,0.0
4463,adversity,0.0
4464,advantageous,0.0
4465,actually,0.0
4466,advantage,0.0
4467,advancing,0.0
4468,advancement,0.0
4469,advanced,0.0
4470,advance,0.0
4471,adorned,0.0
4472,adore,0.0
4473,adoration,0.0
4474,adopts,0.0
4475,adoption,0.0
4476,affectation,0.0
4477,affected,0.0
4478,affecting,0.0
4479,affirm,0.0
4480,agreement,0.0
4481,agreeing,0.0
4482,agreed,0.0
4483,agreeably,0.0
4484,agreeable,0.0
4485,agree,0.0
4486,ago,0.0
4487,aggregate,0.0
4488,aggrandize,0.0
4489,agent,0.0
4490,age,0.0
4491,afterwards,0.0
4492,afternoon,0.0
4493,afraid,0.0
4494,aforesaid,0.0
4495,affords,0.0
4496,afford,0.0
4497,affirms,0.0
4498,affirmed,0.0
4499,affirmative,0.0
4500,affirmation,0.0
4501,adopting,0.0
4502,adopted,0.0
4503,adopt,0.0
4504,adequately,0.0
4505,adequacy,0.0
4506,adept,0.0
4507,adducing,0.0
4508,adduces,0.0
4509,adduced,0.0
4510,adduce,0.0
4511,addressed,0.0
4512,additional,0.0
4513,addition,0.0
4514,addison,0.0
4515,adding,0.0
4516,added,0.0
4517,adddition,0.0
4518,add,0.0
4519,adapted,0.0
4520,adaptation,0.0
4521,adapt,0.0
4522,ad,0.0
4523,acuteness,0.0
4524,acute,0.0
4525,actuating,0.0
4526,adequate,0.0
4527,adhered,0.0
4528,admoto,0.0
4529,adhering,0.0
4530,admixture,0.0
4531,admitting,0.0
4532,admittedly,0.0
4533,admitted,0.0
4534,admits,0.0
4535,admit,0.0
4536,admission,0.0
4537,admissible,0.0
4538,admiring,0.0
4539,admirer,0.0
4540,admired,0.0
4541,admire,0.0
4542,admiration,0.0
4543,admirably,0.0
4544,administration,0.0
4545,administering,0.0
4546,adjuvat,0.0
4547,adjudged,0.0
4548,adjective,0.0
4549,adiaphoron,0.0
4550,adiaphora,0.0
4551,around,0.0
4552,arrange,0.0
4553,chaos,0.0
4554,boswell,0.0
4555,brahma,0.0
4556,bracket,0.0
4557,boëthius,0.0
4558,boy,0.0
4559,box,0.0
4560,bow,0.0
4561,boundless,0.0
4562,boundary,0.0
4563,bound,0.0
4564,bottom,0.0
4565,borrowing,0.0
4566,boldly,0.0
4567,borrowed,0.0
4568,borne,0.0
4569,born,0.0
4570,boot,0.0
4571,bookseller,0.0
4572,book,0.0
4573,bonus,0.0
4574,bonum,0.0
4575,boni,0.0
4576,bondage,0.0
4577,brain,0.0
4578,branch,0.0
4579,bravery,0.0
4580,bread,0.0
4581,broke,0.0
4582,brod,0.0
4583,broad,0.0
4584,brings,0.0
4585,bringing,0.0
4586,bring,0.0
4587,brilliantly,0.0
4588,brilliant,0.0
4589,brightly,0.0
4590,brighter,0.0
4591,briefly,0.0
4592,brief,0.0
4593,bridle,0.0
4594,bridge,0.0
4595,bride,0.0
4596,brevity,0.0
4597,breech,0.0
4598,breathing,0.0
4599,breath,0.0
4600,breakfast,0.0
4601,break,0.0
4602,boleyn,0.0
4603,boldest,0.0
4604,berkeley,0.0
4605,betrays,0.0
4606,binding,0.0
4607,bind,0.0
4608,bid,0.0
4609,bible,0.0
4610,bias,0.0
4611,beyond,0.0
4612,beweisgrund,0.0
4613,beware,0.0
4614,better,0.0
4615,betrothed,0.0
4616,betraying,0.0
4617,bold,0.0
4618,betrayed,0.0
4619,betray,0.0
4620,betimes,0.0
4621,bethink,0.0
4622,betake,0.0
4623,bestowed,0.0
4624,best,0.0
4625,besser,0.0
4626,besides,0.0
4627,beside,0.0
4628,biographer,0.0
4629,biography,0.0
4630,birth,0.0
4631,birthday,0.0
4632,boisterous,0.0
4633,bohns,0.0
4634,body,0.0
4635,bodily,0.0
4636,boasted,0.0
4637,boast,0.0
4638,blue,0.0
4639,blow,0.0
4640,blossen,0.0
4641,bliss,0.0
4642,blindly,0.0
4643,blind,0.0
4644,blessed,0.0
4645,blend,0.0
4646,blameless,0.0
4647,blamed,0.0
4648,blame,0.0
4649,bk,0.0
4650,bitter,0.0
4651,bishop,0.0
4652,bisect,0.0
4653,broken,0.0
4654,brood,0.0
4655,brother,0.0
4656,casus,0.0
4657,causality,0.0
4658,causal,0.0
4659,causa,0.0
4660,caught,0.0
4661,catlin,0.0
4662,category,0.0
4663,categorically,0.0
4664,categorical,0.0
4665,catechize,0.0
4666,catechism,0.0
4667,casuistry,0.0
4668,brow,0.0
4669,cast,0.0
4670,cases,0.0
4671,carthusian,0.0
4672,carrying,0.0
4673,carry,0.0
4674,carried,0.0
4675,carriage,0.0
4676,caring,0.0
4677,carefully,0.0
4678,careful,0.0
4679,causation,0.0
4680,caused,0.0
4681,causing,0.0
4682,caution,0.0
4683,changed,0.0
4684,change,0.0
4685,chance,0.0
4686,challenge,0.0
4687,chair,0.0
4688,chain,0.0
4689,ch,0.0
4690,cf,0.0
4691,certainty,0.0
4692,century,0.0
4693,centrifugal,0.0
4694,centre,0.0
4695,cent,0.0
4696,censuring,0.0
4697,censorship,0.0
4698,censor,0.0
4699,celibacy,0.0
4700,celebration,0.0
4701,celebrated,0.0
4702,ceased,0.0
4703,cease,0.0
4704,cared,0.0
4705,care,0.0
4706,captivi,0.0
4707,buyer,0.0
4708,buttress,0.0
4709,button,0.0
4710,butler,0.0
4711,butchery,0.0
4712,business,0.0
4713,burst,0.0
4714,buried,0.0
4715,burdensome,0.0
4716,burdened,0.0
4717,burden,0.0
4718,bunglingly,0.0
4719,bungler,0.0
4720,bundensome,0.0
4721,built,0.0
4722,building,0.0
4723,build,0.0
4724,buffons,0.0
4725,buck,0.0
4726,brutum,0.0
4727,brute,0.0
4728,brutal,0.0
4729,buy,0.0
4730,böse,0.0
4731,captive,0.0
4732,cabin,0.0
4733,captivating,0.0
4734,captain,0.0
4735,caprice,0.0
4736,capital,0.0
4737,capacity,0.0
4738,capable,0.0
4739,capability,0.0
4740,cant,0.0
4741,canst,0.0
4742,canonic,0.0
4743,canon,0.0
4744,candour,0.0
4745,candidate,0.0
4746,candid,0.0
4747,calumniators,0.0
4748,calmness,0.0
4749,calmly,0.0
4750,calm,0.0
4751,calling,0.0
4752,calculating,0.0
4753,calculate,0.0
4754,berlin,0.0
4755,bent,0.0
4756,arranged,0.0
4757,atqui,0.0
4758,attaining,0.0
4759,attainable,0.0
4760,attain,0.0
4761,attacking,0.0
4762,attack,0.0
4763,attachment,0.0
4764,attaching,0.0
4765,attached,0.0
4766,attache,0.0
4767,attach,0.0
4768,atque,0.0
4769,assure,0.0
4770,atmosphere,0.0
4771,athapescaw,0.0
4772,ate,0.0
4773,astronomy,0.0
4774,astrology,0.0
4775,astray,0.0
4776,astounding,0.0
4777,astonishment,0.0
4778,assuring,0.0
4779,assures,0.0
4780,attainment,0.0
4781,attempt,0.0
4782,attempted,0.0
4783,attempting,0.0
4784,aut,0.0
4785,aught,0.0
4786,aufzugeben,0.0
4787,audience,0.0
4788,audible,0.0
4789,auctor,0.0
4790,au,0.0
4791,attributing,0.0
4792,attributed,0.0
4793,attribute,0.0
4794,attracts,0.0
4795,attractive,0.0
4796,attraction,0.0
4797,attracted,0.0
4798,attract,0.0
4799,attitude,0.0
4800,attested,0.0
4801,attention,0.0
4802,attending,0.0
4803,attended,0.0
4804,attend,0.0
4805,assured,0.0
4806,assurance,0.0
4807,benjamin,0.0
4808,ascent,0.0
4809,asked,0.0
4810,ask,0.0
4811,aside,0.0
4812,ashamed,0.0
4813,ash,0.0
4814,ascribing,0.0
4815,ascribes,0.0
4816,ascribed,0.0
4817,ascribe,0.0
4818,ascertain,0.0
4819,ascending,0.0
4820,assumption,0.0
4821,ascended,0.0
4822,ascend,0.0
4823,artist,0.0
4824,artifice,0.0
4825,art,0.0
4826,arrogantia,0.0
4827,arrogance,0.0
4828,arrived,0.0
4829,arrive,0.0
4830,arrangement,0.0
4831,asking,0.0
4832,asks,0.0
4833,aspect,0.0
4834,assassination,0.0
4835,assumes,0.0
4836,assumed,0.0
4837,assume,0.0
4838,assuetudo,0.0
4839,associated,0.0
4840,associate,0.0
4841,assisted,0.0
4842,assistance,0.0
4843,assigns,0.0
4844,assignment,0.0
4845,assigning,0.0
4846,assigned,0.0
4847,assign,0.0
4848,asserts,0.0
4849,assertorially,0.0
4850,assertorial,0.0
4851,assertion,0.0
4852,asserted,0.0
4853,assert,0.0
4854,assent,0.0
4855,assault,0.0
4856,authenticated,0.0
4857,author,0.0
4858,authoritative,0.0
4859,beer,0.0
4860,beheld,0.0
4861,behaviour,0.0
4862,begun,0.0
4863,beginning,0.0
4864,begin,0.0
4865,beggar,0.0
4866,beg,0.0
4867,befugniss,0.0
4868,beforehand,0.0
4869,befitting,0.0
4870,bed,0.0
4871,authoritatively,0.0
4872,becoming,0.0
4873,becomes,0.0
4874,became,0.0
4875,beauty,0.0
4876,beautiful,0.0
4877,beatis,0.0
4878,beating,0.0
4879,beati,0.0
4880,beaten,0.0
4881,beast,0.0
4882,behind,0.0
4883,behold,0.0
4884,behoof,0.0
4885,belieben,0.0
4886,benevolentiœ,0.0
4887,benevolentiæ,0.0
4888,benevolent,0.0
4889,benevolence,0.0
4890,benefiting,0.0
4891,benefited,0.0
4892,benefit,0.0
4893,beneficial,0.0
4894,beneficent,0.0
4895,benefica,0.0
4896,benefactor,0.0
4897,beneath,0.0
4898,bene,0.0
4899,bench,0.0
4900,belongs,0.0
4901,belonging,0.0
4902,belonged,0.0
4903,belong,0.0
4904,believed,0.0
4905,believe,0.0
4906,belief,0.0
4907,bearing,0.0
4908,bear,0.0
4909,bd,0.0
4910,awoke,0.0
4911,awe,0.0
4912,aware,0.0
4913,awaking,0.0
4914,awakes,0.0
4915,awakened,0.0
4916,await,0.0
4917,avowed,0.0
4918,avoided,0.0
4919,avoid,0.0
4920,avis,0.0
4921,aversamur,0.0
4922,average,0.0
4923,avaritia,0.0
4924,avarice,0.0
4925,avail,0.0
4926,autonomy,0.0
4927,automaton,0.0
4928,autocracy,0.0
4929,authorized,0.0
4930,authorize,0.0
4931,authority,0.0
4932,awful,0.0
4933,axiom,0.0
4934,bay,0.0
4935,axis,0.0
4936,bax,0.0
4937,bastard,0.0
4938,basis,0.0
4939,based,0.0
4940,base,0.0
4941,barrier,0.0
4942,barni,0.0
4943,barley,0.0
4944,barely,0.0
4945,bare,0.0
4946,barbarism,0.0
4947,banish,0.0
4948,band,0.0
4949,ball,0.0
4950,balanced,0.0
4951,balance,0.0
4952,badness,0.0
4953,bad,0.0
4954,backwards,0.0
4955,backward,0.0
4956,back,0.0
4957,discriminating,0.0
4958,discursive,0.0
4959,discursus,0.0
4960,humour,0.0
4961,hypothesis,0.0
4962,hypothesi,0.0
4963,hypophysical,0.0
4964,hypocrisy,0.0
4965,hypochondria,0.0
4966,hyperphysics,0.0
4967,hydrochloric,0.0
4968,hybrida,0.0
4969,hutcheson,0.0
4970,hunt,0.0
4971,humility,0.0
4972,hudson,0.0
4973,humiliation,0.0
4974,humiliating,0.0
4975,humiliates,0.0
4976,hume,0.0
4977,humboldt,0.0
4978,humbles,0.0
4979,humble,0.0
4980,humanly,0.0
4981,humanity,0.0
4982,human,0.0
4983,hypothetical,0.0
4984,hypothetically,0.0
4985,ibid,0.0
4986,ibis,0.0
4987,illegible,0.0
4988,ill,0.0
4989,ihren,0.0
4990,ignore,0.0
4991,ignorant,0.0
4992,ignorance,0.0
4993,ignoble,0.0
4994,ift,0.0
4995,ie,0.0
4996,idleness,0.0
4997,identity,0.0
4998,identifies,0.0
4999,identical,0.0
5000,idem,0.0
5001,ideally,0.0
5002,idealized,0.0
5003,ideality,0.0
5004,idealist,0.0
5005,idealism,0.0
5006,ideal,0.0
5007,idea,0.0
5008,hufeland,0.0
5009,hudibras,0.0
5010,highflying,0.0
5011,hitherto,0.0
5012,homines,0.0
5013,home,0.0
5014,holy,0.0
5015,holiness,0.0
5016,hole,0.0
5017,holding,0.0
5018,holdest,0.0
5019,hold,0.0
5020,hobbes,0.0
5021,hitting,0.0
5022,hit,0.0
5023,housewife,0.0
5024,history,0.0
5025,historical,0.0
5026,historian,0.0
5027,hired,0.0
5028,hint,0.0
5029,hindrance,0.0
5030,hindostan,0.0
5031,hinders,0.0
5032,hindered,0.0
5033,hinder,0.0
5034,homo,0.0
5035,homogeneity,0.0
5036,homogeneous,0.0
5037,honest,0.0
5038,house,0.0
5039,hour,0.0
5040,hostility,0.0
5041,horse,0.0
5042,horror,0.0
5043,horizon,0.0
5044,horatius,0.0
5045,horat,0.0
5046,horace,0.0
5047,hor,0.0
5048,hoping,0.0
5049,hopeless,0.0
5050,hoped,0.0
5051,hope,0.0
5052,honoured,0.0
5053,honourably,0.0
5054,honourable,0.0
5055,honour,0.0
5056,honesty,0.0
5057,honestly,0.0
5058,honestatis,0.0
5059,illegitimate,0.0
5060,illicitum,0.0
5061,illimitable,0.0
5062,importunity,0.0
5063,impregnable,0.0
5064,impracticable,0.0
5065,impotently,0.0
5066,impotence,0.0
5067,impossible,0.0
5068,impossibility,0.0
5069,imposing,0.0
5070,imposes,0.0
5071,imposed,0.0
5072,impose,0.0
5073,important,0.0
5074,illness,0.0
5075,importance,0.0
5076,import,0.0
5077,implying,0.0
5078,imply,0.0
5079,implies,0.0
5080,implied,0.0
5081,implicit,0.0
5082,implanted,0.0
5083,impetuous,0.0
5084,impersonal,0.0
5085,impression,0.0
5086,imprimatur,0.0
5087,improbable,0.0
5088,improbitas,0.0
5089,inapplicable,0.0
5090,inadequate,0.0
5091,inadequacy,0.0
5092,inaccessible,0.0
5093,imputes,0.0
5094,imputed,0.0
5095,imputationis,0.0
5096,imputation,0.0
5097,imputatio,0.0
5098,imputability,0.0
5099,imputabilitas,0.0
5100,impurity,0.0
5101,impuritas,0.0
5102,impure,0.0
5103,imprudent,0.0
5104,improving,0.0
5105,improvement,0.0
5106,improved,0.0
5107,improve,0.0
5108,improperly,0.0
5109,improper,0.0
5110,imperium,0.0
5111,imperfection,0.0
5112,imperfect,0.0
5113,immediate,0.0
5114,immeasurable,0.0
5115,immanuel,0.0
5116,immanent,0.0
5117,imitation,0.0
5118,imitating,0.0
5119,imitated,0.0
5120,imago,0.0
5121,imagining,0.0
5122,imagined,0.0
5123,imagine,0.0
5124,imagination,0.0
5125,imaginary,0.0
5126,imaginable,0.0
5127,image,0.0
5128,illustrative,0.0
5129,illustration,0.0
5130,illustrates,0.0
5131,illustrated,0.0
5132,illusion,0.0
5133,illumine,0.0
5134,illogically,0.0
5135,immeasurably,0.0
5136,immediately,0.0
5137,imperet,0.0
5138,immensity,0.0
5139,imperative,0.0
